Customer ID,Total Spending,Number of Orders,Total Quantity,Average Discount,Total Profit,Average Order Value,Purchase Frequency,Cluster,Customer Segment
RB-19645,221.084,5,29,0.14285714285714285,72.679,44.2168,5,2,Silver
RB-19705,2067.45,4,22,0.1571428571428571,243.07549999999998,516.8625,4,2,Silver
RB-19795,5633.316000000001,8,92,0.25,-461.73319999999995,704.1645000000001,8,0,Gold
RC-19825,966.409,6,29,0.11000000000000001,63.991400000000006,161.06816666666666,6,2,Silver
RC-19960,885.752,6,44,0.17272727272727273,10.563300000000002,147.62533333333332,6,2,Silver
RD-19480,4272.93,8,60,0.10666666666666667,480.594,534.11625,8,0,Gold
RD-19585,2912.8940000000002,10,73,0.03157894736842106,734.5158,291.2894,10,0,Gold
RD-19660,2786.632,5,23,0.08,835.772,557.3264,5,2,Silver
RD-19720,1419.737,10,78,0.1575,207.3304,141.9737,10,0,Gold
RD-19810,1137.616,8,63,0.1875,318.4625,142.202,8,0,Gold
RD-19900,3133.924,9,85,0.05714285714285715,455.5292,348.21377777777775,9,0,Gold
RD-19930,970.9420000000001,4,33,0.31,35.05740000000001,242.73550000000003,4,1,Bronze
RE-19405,48.36,1,5,0.2,6.045,48.36,1,1,Bronze
RE-19450,876.696,5,47,0.13333333333333333,209.2294,175.3392,5,2,Silver
RF-19345,3309.15,8,67,0.1375,633.7072000000001,413.64375,8,0,Gold
RF-19735,2341.2960000000003,7,53,0.014285714285714287,711.6168,334.4708571428572,7,2,Silver
RF-19840,945.222,8,45,0.0818181818181818,280.0261,118.15275,8,2,Silver
RH-19495,3621.3759999999997,5,38,0.1,563.7877,724.2751999999999,5,2,Silver
RH-19510,6979.18,6,43,0.03333333333333333,1289.4535,1163.1966666666667,6,3,Platinum
RH-19555,740.382,2,11,0.5333333333333333,0.30570000000000164,370.191,2,1,Bronze
RH-19600,2085.7400000000002,3,43,0.10909090909090909,172.6261,695.2466666666668,3,2,Silver
RK-19300,1460.192,3,29,0.07500000000000001,269.688,486.73066666666665,3,2,Silver
RL-19615,6234.91,8,101,0.21875,488.14840000000004,779.36375,8,0,Gold
RM-19375,1453.474,6,29,0.044444444444444446,392.1499,242.24566666666666,6,2,Silver
RM-19675,5979.0960000000005,5,39,0.045454545454545456,1902.5438000000001,1195.8192000000001,5,3,Platinum
RM-19750,98.35,1,4,0.0,28.6879,98.35,1,2,Silver
RO-19780,3815.478,7,48,0.2916666666666667,-1262.5716000000002,545.0682857142857,7,1,Bronze
RP-19270,954.6452,4,47,0.19333333333333336,59.538399999999996,238.6613,4,1,Bronze
RP-19390,5153.084,12,88,0.14800000000000002,465.25030000000015,429.42366666666663,12,0,Gold
RP-19855,2170.716,8,61,0.13333333333333333,594.5868,271.3395,8,0,Gold
RR-19315,615.932,2,7,0.27499999999999997,-73.835,307.966,2,1,Bronze
RR-19525,3302.2619999999997,6,36,0.06000000000000001,721.6826,550.377,6,2,Silver
RS-19420,3221.29,5,29,0.0,633.4513999999999,644.258,5,2,Silver
RS-19765,4159.7699999999995,8,54,0.1142857142857143,1206.3851,519.9712499999999,8,0,Gold
RS-19870,22.328,2,10,0.06666666666666667,9.5838,11.164,2,2,Silver
RW-19540,7397.401,7,89,0.13478260869565217,1586.6273,1056.7715714285714,7,3,Platinum
RW-19630,3279.746,9,53,0.1375,698.8325,364.41622222222225,9,0,Gold
RW-19690,3495.646,5,61,0.07333333333333333,707.5503,699.1292000000001,5,2,Silver
SA-20830,4767.3415,10,75,0.19285714285714284,610.1496000000001,476.73415000000006,10,0,Gold
SB-20170,1348.02,3,24,0.18571428571428572,157.6658,449.34,3,1,Bronze
SB-20185,6410.996,6,45,0.1416666666666667,885.4623999999999,1068.4993333333334,6,0,Gold
SB-20290,8057.891,7,84,0.24117647058823527,-2082.7451,1151.1272857142856,7,0,Gold
SC-20020,3362.9636,5,62,0.21882352941176472,-317.0508,672.59272,5,1,Bronze
SC-20050,4624.572,9,61,0.18666666666666668,1011.7443,513.8413333333333,9,0,Gold
SC-20095,14142.333999999999,9,87,0.06363636363636364,5757.411899999999,1571.3704444444443,9,3,Platinum
SC-20230,4371.9580000000005,4,49,0.10909090909090911,440.14099999999996,1092.9895000000001,4,2,Silver
SC-20260,3729.7929999999997,8,63,0.19722222222222222,671.0033999999999,466.22412499999996,8,0,Gold
SC-20305,3979.065,7,64,0.21666666666666667,229.1617,568.4378571428572,7,0,Gold
SC-20380,5992.536,9,80,0.19,236.66149999999996,665.8373333333334,9,0,Gold
SC-20440,1874.998,7,44,0.27999999999999997,379.5611,267.85685714285717,7,1,Bronze
SC-20575,902.7280000000001,5,30,0.34285714285714286,100.2253,180.5456,5,1,Bronze
SC-20680,1254.64,6,26,0.0,370.1578,209.10666666666668,6,2,Silver
SC-20695,2576.408,10,66,0.15714285714285717,611.8291,257.6408,10,0,Gold
SC-20725,5226.21,11,133,0.15000000000000002,1276.6513,475.11,11,0,Gold
SC-20770,4492.657,7,75,0.30476190476190473,-671.1874,641.8081428571429,7,0,Gold
SC-20800,279.25600000000003,4,11,0.12000000000000002,51.8252,69.81400000000001,4,2,Silver
SC-20845,280.632,2,13,0.2,31.1757,140.316,2,1,Bronze
SD-20485,6121.114,9,82,0.10476190476190476,1985.1671999999999,680.1237777777777,9,0,Gold
SE-20110,12209.438000000002,11,78,0.1105263157894737,2650.6769,1109.9489090909092,11,3,Platinum
SF-20065,763.5459999999999,7,35,0.1,228.1623,109.07799999999999,7,2,Silver
SF-20200,3422.7859999999996,9,74,0.12666666666666665,286.9046,380.3095555555555,9,0,Gold
SF-20965,3336.535,9,66,0.2705882352941177,539.9352,370.7261111111111,9,0,Gold
SG-20080,3406.5809999999997,3,30,0.06818181818181818,570.438,1135.5269999999998,3,2,Silver
SG-20470,1884.798,8,62,0.15,-119.0105,235.59975,8,0,Gold
SG-20605,3124.832,6,49,0.09230769230769233,463.269,520.8053333333334,6,2,Silver
SG-20890,47.946,3,17,0.4,-3.7073,15.982,3,1,Bronze
SH-19975,3406.8395,13,113,0.13620689655172413,558.4739999999999,262.0645769230769,13,0,Gold
SH-20395,2180.718,10,45,0.23333333333333334,-144.5229,218.0718,10,0,Gold
SH-20635,2096.392,2,16,0.2,260.6258,1048.196,2,1,Bronze
SJ-20125,3949.656,12,104,0.23333333333333336,144.1189,329.138,12,0,Gold
SJ-20215,1341.036,6,35,0.37,-23.5137,223.506,6,1,Bronze
SJ-20500,1318.776,5,30,0.14285714285714285,68.09629999999999,263.7552,5,2,Silver
SK-19990,883.409,3,19,0.22000000000000003,168.7933,294.4696666666667,3,1,Bronze
SL-20155,3053.012,7,30,0.17777777777777778,527.9715,436.14457142857145,7,2,Silver
SM-20005,244.49399999999997,4,26,0.26666666666666666,-26.5927,61.12349999999999,4,1,Bronze
SM-20320,25043.05,5,50,0.24666666666666667,-1980.7393,5008.61,5,3,Platinum
SM-20905,1043.041,1,20,0.2833333333333333,-237.2885,1043.041,1,1,Bronze
SM-20950,5563.392,12,94,0.1272727272727273,581.5741999999999,463.616,12,0,Gold
SN-20560,1860.418,6,67,0.1733333333333333,-716.8565000000001,310.06966666666665,6,0,Gold
SN-20710,3127.9592,7,89,0.1168421052631579,481.74989999999997,446.85131428571424,7,0,Gold
SO-20335,2602.5755,6,52,0.1366666666666667,-81.0858,433.76258333333334,6,2,Silver
SP-20545,1306.086,6,43,0.26,-118.77570000000001,217.681,6,1,Bronze
SP-20620,5440.319,9,77,0.25,-270.42819999999995,604.4798888888889,9,0,Gold
SP-20650,1872.4360000000001,9,71,0.15333333333333332,268.4782,208.04844444444447,9,0,Gold
SP-20860,4282.94,10,80,0.20833333333333334,566.7226,428.294,10,0,Gold
SP-20920,3990.689,6,57,0.2714285714285714,14.692400000000003,665.1148333333333,6,1,Bronze
SR-20425,3233.481,5,34,0.36666666666666664,-3333.9144,646.6962000000001,5,1,Bronze
SR-20740,4345.8859999999995,8,50,0.03333333333333333,1990.4243999999999,543.2357499999999,8,0,Gold
SS-20140,1324.028,8,86,0.11428571428571428,332.3487,165.5035,8,0,Gold
SS-20410,3056.8070000000002,6,46,0.25833333333333336,-1010.9738,509.4678333333334,6,1,Bronze
SS-20515,613.4,3,36,0.0,199.93449999999999,204.46666666666667,3,2,Silver
SS-20590,418.49,6,17,0.0,135.5401,69.74833333333333,6,2,Silver
SS-20875,964.636,5,39,0.24000000000000002,-75.586,192.9272,5,1,Bronze
ST-20530,433.34000000000003,7,33,0.20000000000000004,84.4419,61.90571428571429,7,1,Bronze
SU-20665,2595.364,7,61,0.13333333333333333,763.4719,370.76628571428574,7,0,Gold
SV-20365,11470.949999999999,10,109,0.15625,1199.4242,1147.0949999999998,10,3,Platinum
SV-20785,4105.305,9,91,0.184,485.0272,456.14500000000004,9,0,Gold
SV-20815,1271.0900000000001,4,24,0.19999999999999998,199.6502,317.77250000000004,4,1,Bronze
SV-20935,1903.491,8,66,0.23076923076923078,106.8912,237.936375,8,0,Gold
SW-20245,1085.078,7,33,0.25999999999999995,-19.60620000000001,155.01114285714286,7,1,Bronze
SW-20275,1966.65,6,28,0.028571428571428574,332.8725,327.77500000000003,6,2,Silver
SW-20350,1019.044,3,25,0.21666666666666667,95.8383,339.6813333333333,3,1,Bronze
SW-20455,2921.544,7,18,0.1111111111111111,793.6548,417.3634285714285,7,2,Silver
SW-20755,758.6959999999999,2,27,0.1,68.2416,379.34799999999996,2,2,Silver
SZ-20035,3625.329,11,69,0.22000000000000003,366.43030000000005,329.57536363636365,11,0,Gold
TA-21385,14595.62,4,36,0.07999999999999999,4703.7883,3648.905,4,3,Platinum
TB-21055,1467.881,5,66,0.05555555555555555,390.2113,293.57620000000003,5,2,Silver
TB-21175,3589.296,4,36,0.09090909090909091,829.1635,897.324,4,2,Silver
TB-21190,816.1740000000001,4,23,0.025,179.0038,204.04350000000002,4,2,Silver
TB-21250,1602.376,7,74,0.2473684210526316,260.6155,228.91085714285714,7,0,Gold
TB-21280,2198.45,6,35,0.1,490.9567,366.4083333333333,6,2,Silver
TB-21355,834.328,5,44,0.06153846153846154,268.967,166.8656,5,2,Silver
TB-21400,9133.99,7,55,0.07058823529411766,2798.3689,1304.8557142857142,7,3,Platinum
TB-21520,4737.486,9,85,0.265,-1603.0451,526.3873333333333,9,0,Gold
TB-21595,1387.559,5,29,0.2714285714285714,-136.4091,277.5118,5,1,Bronze
TB-21625,2797.668,9,60,0.14,379.882,310.85200000000003,9,0,Gold
TC-20980,19052.218,5,42,0.11666666666666665,8981.323900000001,3810.4436,5,3,Platinum
TC-21145,1038.26,1,17,0.0,265.5332,1038.26,1,2,Silver
TC-21295,4266.812,8,63,0.13125,606.3727,533.3515,8,0,Gold
TC-21475,1244.976,9,45,0.2636363636363636,119.104,138.33066666666667,9,1,Bronze
TC-21535,742.5580000000001,7,28,0.11000000000000001,217.933,106.0797142857143,7,2,Silver
TD-20995,1434.5480000000002,9,67,0.24375000000000002,88.1897,159.39422222222225,9,0,Gold
TG-21310,3058.372,5,30,0.2111111111111111,682.1704,611.6744,5,1,Bronze
TG-21640,2074.661,4,50,0.13,365.7205,518.66525,4,2,Silver
TH-21100,2422.824,5,29,0.17142857142857146,-135.2125,484.5648,5,2,Silver
TH-21115,2942.772,4,29,0.23333333333333334,-252.5539,735.693,4,1,Bronze
TH-21235,1022.201,8,40,0.2076923076923077,92.729,127.775125,8,1,Bronze
TH-21550,4234.0960000000005,7,44,0.06923076923076922,-571.9678,604.8708571428572,7,2,Silver
TM-21010,2955.2259999999997,8,67,0.05263157894736842,573.3013,369.40324999999996,8,0,Gold
TM-21490,1094.6779999999999,3,12,0.05,292.52099999999996,364.8926666666666,3,2,Silver
TN-21040,3130.221,7,48,0.19999999999999998,-692.0452,447.17442857142856,7,1,Bronze
TP-21130,4454.0560000000005,9,55,0.08750000000000001,1129.1261,494.8951111111112,9,0,Gold
TP-21415,5329.0048,5,39,0.462,-1087.3898,1065.80096,5,1,Bronze
TP-21565,1936.6399999999999,4,48,0.24,139.22869999999995,484.15999999999997,4,1,Bronze
TR-21325,675.9419999999999,5,22,0.028571428571428574,220.36440000000002,135.18839999999997,5,2,Silver
TS-21085,4.833,2,4,0.7,-3.3156,2.4165,2,1,Bronze
TS-21160,2163.6240000000003,6,60,0.22352941176470587,260.87440000000004,360.60400000000004,6,1,Bronze
TS-21205,5371.09,7,67,0.15789473684210525,862.8877,767.2985714285714,7,0,Gold
TS-21340,974.7819999999999,5,51,0.2833333333333333,-184.97889999999998,194.95639999999997,5,1,Bronze
TS-21370,11891.751,6,59,0.11666666666666667,2371.7144000000003,1981.9585,6,3,Platinum
TS-21430,2054.14,5,31,0.15714285714285717,48.70169999999999,410.828,5,2,Silver
TS-21505,2243.274,6,54,0.19285714285714287,11.377899999999983,373.87899999999996,6,1,Bronze
TS-21610,2820.424,7,44,0.3727272727272727,-294.6981,402.9177142857143,7,1,Bronze
TS-21655,3368.094,5,52,0.19285714285714287,220.91629999999998,673.6188,5,1,Bronze
TT-21070,4915.602,7,66,0.1142857142857143,751.9567,702.2288571428571,7,0,Gold
TT-21220,1427.0439999999999,8,55,0.21333333333333335,278.7371,178.38049999999998,8,0,Gold
TT-21265,439.5,3,8,0.0,93.9162,146.5,3,2,Silver
TT-21460,5364.808,7,48,0.1285714285714286,1124.4999,766.4011428571429,7,0,Gold
TW-21025,5278.826,7,57,0.10000000000000002,737.3905,754.118,7,0,Gold
TZ-21580,1707.286,4,30,0.08888888888888889,224.8887,426.8215,4,2,Silver
VB-21745,2005.596,6,37,0.16999999999999998,371.2398,334.266,6,2,Silver
VD-21670,6442.254,6,71,0.07500000000000001,1617.7874000000002,1073.709,6,3,Platinum
VF-21715,847.944,5,35,0.06363636363636363,-96.27799999999999,169.5888,5,2,Silver
VG-21790,846.01,6,32,0.07500000000000001,143.6268,141.00166666666667,6,2,Silver
VG-21805,427.372,5,16,0.10000000000000002,-52.333,85.4744,5,2,Silver
VM-21685,2454.866,7,37,0.10000000000000002,513.5269,350.69514285714286,7,2,Silver
VM-21835,380.69,5,25,0.11249999999999999,116.6373,76.138,5,2,Silver
VP-21730,993.9019999999999,3,18,0.04,205.3888,331.30066666666664,3,2,Silver
VP-21760,3360.526,7,65,0.17142857142857143,-1018.7768,480.07514285714285,7,0,Gold
VS-21820,1055.981,4,38,0.475,-262.8093,263.99525,4,1,Bronze
VT-21700,1736.596,2,42,0.3333333333333333,-224.08889999999997,868.298,2,1,Bronze
VW-21775,6134.0380000000005,10,77,0.1611111111111111,-874.6645,613.4038,10,0,Gold
WB-21850,6160.102,11,146,0.2054054054054054,714.3311,560.0092727272727,11,0,Gold
XP-21865,2374.658,11,100,0.04642857142857143,621.23,215.878,11,0,Gold
YC-21895,5454.35,5,31,0.07500000000000001,1305.629,1090.8700000000001,5,2,Silver
YS-21880,6720.4439999999995,8,58,0.05000000000000001,1778.2923,840.0554999999999,8,3,Platinum
ZC-21910,8025.707,13,105,0.25483870967741934,-1032.1490000000001,617.362076923077,13,0,Gold
ZD-21925,1493.944,5,32,0.1111111111111111,249.1307,298.7888,5,2,Silver
